,region,region_name,county,state
0,01003,"Baldwin County, AL",Baldwin County,AL
1,01007,"Bibb County, AL",Bibb County,AL
2,01009,"Blount County, AL",Blount County,AL
3,01013,"Butler County, AL",Butler County,AL
4,01017,"Chambers County, AL",Chambers County,AL
5,01025,"Clarke County, AL",Clarke County,AL
6,01029,"Cleburne County, AL",Cleburne County,AL
7,01043,"Cullman County, AL",Cullman County,AL
8,01045,"Dale County, AL",Dale County,AL
9,01047,"Dallas County, AL",Dallas County,AL
10,01049,"DeKalb County, AL",DeKalb County,AL
11,01053,"Escambia County, AL",Escambia County,AL
12,01055,"Etowah County, AL",Etowah County,AL
13,01057,"Fayette County, AL",Fayette County,AL
14,01059,"Franklin County, AL",Franklin County,AL
15,01061,"Geneva County, AL",Geneva County,AL
16,01071,"Jackson County, AL",Jackson County,AL
17,01075,"Lamar County, AL",Lamar County,AL
18,01077,"Lauderdale County, AL",Lauderdale County,AL
19,01081,"Lee County, AL",Lee County,AL
20,01087,"Macon County, AL",Macon County,AL
21,01089,"Madison County, AL",Madison County,AL
22,01091,"Marengo County, AL",Marengo County,AL
23,01095,"Marshall County, AL",Marshall County,AL
24,01097,"Mobile County, AL",Mobile County,AL
25,01099,"Monroe County, AL",Monroe County,AL
26,01105,"Perry County, AL",Perry County,AL
27,01111,"Randolph County, AL",Randolph County,AL
28,01115,"St. Clair County, AL",St. Clair County,AL
29,01117,"Shelby County, AL",Shelby County,AL
30,01119,"Sumter County, AL",Sumter County,AL
31,01123,"Tallapoosa County, AL",Tallapoosa County,AL
32,01129,"Washington County, AL",Washington County,AL
33,01133,"Winston County, AL",Winston County,AL
34,02020,"Anchorage Municipality, AK",Anchorage Municipality,AK
35,02068,"Denali Borough, AK",Denali Borough,AK
36,02070,"Dillingham Census Area, AK",Dillingham Census Area,AK
37,02090,"Fairbanks North Star Borough, AK",Fairbanks North Star Borough,AK
38,02100,"Haines Borough, AK",Haines Borough,AK
39,02130,"Ketchikan Gateway Borough, AK",Ketchikan Gateway Borough,AK
40,02164,"Lake and Peninsula Borough, AK",Lake and Peninsula Borough,AK
41,02180,"Nome Census Area, AK",Nome Census Area,AK
42,02185,"North Slope Borough, AK",North Slope Borough,AK
43,02195,"Petersburg Census Area, AK",Petersburg Census Area,AK
44,02282,"Yakutat City and Borough, AK",Yakutat City and Borough,AK
45,04007,"Gila County, AZ",Gila County,AZ
46,04009,"Graham County, AZ",Graham County,AZ
47,04013,"Maricopa County, AZ",Maricopa County,AZ
48,04015,"Mohave County, AZ",Mohave County,AZ
49,04021,"Pinal County, AZ",Pinal County,AZ
50,04027,"Yuma County, AZ",Yuma County,AZ
51,05003,"Ashley County, AR",Ashley County,AR
52,05005,"Baxter County, AR",Baxter County,AR
53,05007,"Benton County, AR",Benton County,AR
54,05011,"Bradley County, AR",Bradley County,AR
55,05013,"Calhoun County, AR",Calhoun County,AR
56,05015,"Carroll County, AR",Carroll County,AR
57,05017,"Chicot County, AR",Chicot County,AR
58,05019,"Clark County, AR",Clark County,AR
59,05023,"Cleburne County, AR",Cleburne County,AR
60,05031,"Craighead County, AR",Craighead County,AR
61,05033,"Crawford County, AR",Crawford County,AR
62,05037,"Cross County, AR",Cross County,AR
63,05047,"Franklin County, AR",Franklin County,AR
64,05049,"Fulton County, AR",Fulton County,AR
65,05051,"Garland County, AR",Garland County,AR
66,05055,"Greene County, AR",Greene County,AR
67,05059,"Hot Spring County, AR",Hot Spring County,AR
68,05063,"Independence County, AR",Independence County,AR
69,05065,"Izard County, AR",Izard County,AR
70,05069,"Jefferson County, AR",Jefferson County,AR
71,05071,"Johnson County, AR",Johnson County,AR
72,05073,"Lafayette County, AR",Lafayette County,AR
73,05077,"Lee County, AR",Lee County,AR
74,05079,"Lincoln County, AR",Lincoln County,AR
75,05085,"Lonoke County, AR",Lonoke County,AR
76,05087,"Madison County, AR",Madison County,AR
77,05089,"Marion County, AR",Marion County,AR
78,05091,"Miller County, AR",Miller County,AR
79,05095,"Monroe County, AR",Monroe County,AR
80,05097,"Montgomery County, AR",Montgomery County,AR
81,05099,"Nevada County, AR",Nevada County,AR
82,05103,"Ouachita County, AR",Ouachita County,AR
83,05107,"Phillips County, AR",Phillips County,AR
84,05109,"Pike County, AR",Pike County,AR
85,05111,"Poinsett County, AR",Poinsett County,AR
86,05113,"Polk County, AR",Polk County,AR
87,05115,"Pope County, AR",Pope County,AR
88,05117,"Prairie County, AR",Prairie County,AR
89,05119,"Pulaski County, AR",Pulaski County,AR
90,05121,"Randolph County, AR",Randolph County,AR
91,05131,"Sebastian County, AR",Sebastian County,AR
92,05135,"Sharp County, AR",Sharp County,AR
93,05137,"Stone County, AR",Stone County,AR
94,05139,"Union County, AR",Union County,AR
95,05143,"Washington County, AR",Washington County,AR
96,05145,"White County, AR",White County,AR
97,06003,"Alpine County, CA",Alpine County,CA
98,06007,"Butte County, CA",Butte County,CA
99,06009,"Calaveras County, CA",Calaveras County,CA
100,06013,"Contra Costa County, CA",Contra Costa County,CA
101,06017,"El Dorado County, CA",El Dorado County,CA
102,06019,"Fresno County, CA",Fresno County,CA
103,06023,"Humboldt County, CA",Humboldt County,CA
104,06027,"Inyo County, CA",Inyo County,CA
105,06037,"Los Angeles County, CA",Los Angeles County,CA
106,06045,"Mendocino County, CA",Mendocino County,CA
107,06053,"Monterey County, CA",Monterey County,CA
108,06055,"Napa County, CA",Napa County,CA
109,06059,"Orange County, CA",Orange County,CA
110,06061,"Placer County, CA",Placer County,CA
111,06075,"San Francisco County, CA",San Francisco County,CA
112,06081,"San Mateo County, CA",San Mateo County,CA
113,06083,"Santa Barbara County, CA",Santa Barbara County,CA
114,06085,"Santa Clara County, CA",Santa Clara County,CA
115,06087,"Santa Cruz County, CA",Santa Cruz County,CA
116,06095,"Solano County, CA",Solano County,CA
117,06097,"Sonoma County, CA",Sonoma County,CA
118,06099,"Stanislaus County, CA",Stanislaus County,CA
119,06101,"Sutter County, CA",Sutter County,CA
120,06111,"Ventura County, CA",Ventura County,CA
121,06113,"Yolo County, CA",Yolo County,CA
122,06115,"Yuba County, CA",Yuba County,CA
123,08001,"Adams County, CO",Adams County,CO
124,08003,"Alamosa County, CO",Alamosa County,CO
125,08005,"Arapahoe County, CO",Arapahoe County,CO
126,08007,"Archuleta County, CO",Archuleta County,CO
127,08011,"Bent County, CO",Bent County,CO
128,08013,"Boulder County, CO",Boulder County,CO
129,08017,"Cheyenne County, CO",Cheyenne County,CO
130,08019,"Clear Creek County, CO",Clear Creek County,CO
131,08027,"Custer County, CO",Custer County,CO
132,08031,"Denver County, CO",Denver County,CO
133,08035,"Douglas County, CO",Douglas County,CO
134,08039,"Elbert County, CO",Elbert County,CO
135,08043,"Fremont County, CO",Fremont County,CO
136,08049,"Grand County, CO",Grand County,CO
137,08051,"Gunnison County, CO",Gunnison County,CO
138,08055,"Huerfano County, CO",Huerfano County,CO
139,08061,"Kiowa County, CO",Kiowa County,CO
140,08067,"La Plata County, CO",La Plata County,CO
141,08073,"Lincoln County, CO",Lincoln County,CO
142,08079,"Mineral County, CO",Mineral County,CO
143,08087,"Morgan County, CO",Morgan County,CO
144,08089,"Otero County, CO",Otero County,CO
145,08097,"Pitkin County, CO",Pitkin County,CO
146,08099,"Prowers County, CO",Prowers County,CO
147,08103,"Rio Blanco County, CO",Rio Blanco County,CO
148,08107,"Routt County, CO",Routt County,CO
149,08109,"Saguache County, CO",Saguache County,CO
150,08111,"San Juan County, CO",San Juan County,CO
151,08113,"San Miguel County, CO",San Miguel County,CO
152,08117,"Summit County, CO",Summit County,CO
153,08123,"Weld County, CO",Weld County,CO
154,09003,"Hartford County, CT",Hartford County,CT
155,09005,"Litchfield County, CT",Litchfield County,CT
156,09007,"Middlesex County, CT",Middlesex County,CT
157,09015,"Windham County, CT",Windham County,CT
158,10003,"New Castle County, DE",New Castle County,DE
159,10005,"Sussex County, DE",Sussex County,DE
160,11001,"District of Columbia, DC",District of Columbia,DC
161,12001,"Alachua County, FL",Alachua County,FL
162,12003,"Baker County, FL",Baker County,FL
163,12005,"Bay County, FL",Bay County,FL
164,12011,"Broward County, FL",Broward County,FL
165,12013,"Calhoun County, FL",Calhoun County,FL
166,12017,"Citrus County, FL",Citrus County,FL
167,12027,"DeSoto County, FL",DeSoto County,FL
168,12035,"Flagler County, FL",Flagler County,FL
169,12037,"Franklin County, FL",Franklin County,FL
170,12043,"Glades County, FL",Glades County,FL
171,12045,"Gulf County, FL",Gulf County,FL
172,12049,"Hardee County, FL",Hardee County,FL
173,12051,"Hendry County, FL",Hendry County,FL
174,12055,"Highlands County, FL",Highlands County,FL
175,12059,"Holmes County, FL",Holmes County,FL
176,12061,"Indian River County, FL",Indian River County,FL
177,12067,"Lafayette County, FL",Lafayette County,FL
178,12069,"Lake County, FL",Lake County,FL
179,12073,"Leon County, FL",Leon County,FL
180,12075,"Levy County, FL",Levy County,FL
181,12079,"Madison County, FL",Madison County,FL
182,12081,"Manatee County, FL",Manatee County,FL
183,12085,"Martin County, FL",Martin County,FL
184,12089,"Nassau County, FL",Nassau County,FL
185,12101,"Pasco County, FL",Pasco County,FL
186,12103,"Pinellas County, FL",Pinellas County,FL
187,12115,"Sarasota County, FL",Sarasota County,FL
188,12119,"Sumter County, FL",Sumter County,FL
189,12121,"Suwannee County, FL",Suwannee County,FL
190,12129,"Wakulla County, FL",Wakulla County,FL
191,13005,"Bacon County, GA",Bacon County,GA
192,13007,"Baker County, GA",Baker County,GA
193,13009,"Baldwin County, GA",Baldwin County,GA
194,13015,"Bartow County, GA",Bartow County,GA
195,13017,"Ben Hill County, GA",Ben Hill County,GA
196,13019,"Berrien County, GA",Berrien County,GA
197,13021,"Bibb County, GA",Bibb County,GA
198,13025,"Brantley County, GA",Brantley County,GA
199,13029,"Bryan County, GA",Bryan County,GA
200,13035,"Butts County, GA",Butts County,GA
201,13039,"Camden County, GA",Camden County,GA
202,13051,"Chatham County, GA",Chatham County,GA
203,13059,"Clarke County, GA",Clarke County,GA
204,13061,"Clay County, GA",Clay County,GA
205,13069,"Coffee County, GA",Coffee County,GA
206,13073,"Columbia County, GA",Columbia County,GA
207,13075,"Cook County, GA",Cook County,GA
208,13077,"Coweta County, GA",Coweta County,GA
209,13083,"Dade County, GA",Dade County,GA
210,13093,"Dooly County, GA",Dooly County,GA
211,13095,"Dougherty County, GA",Dougherty County,GA
212,13101,"Echols County, GA",Echols County,GA
213,13105,"Elbert County, GA",Elbert County,GA
214,13107,"Emanuel County, GA",Emanuel County,GA
215,13109,"Evans County, GA",Evans County,GA
216,13119,"Franklin County, GA",Franklin County,GA
217,13127,"Glynn County, GA",Glynn County,GA
218,13131,"Grady County, GA",Grady County,GA
219,13135,"Gwinnett County, GA",Gwinnett County,GA
220,13147,"Hart County, GA",Hart County,GA
221,13149,"Heard County, GA",Heard County,GA
222,13151,"Henry County, GA",Henry County,GA
223,13161,"Jeff Davis County, GA",Jeff Davis County,GA
224,13163,"Jefferson County, GA",Jefferson County,GA
225,13173,"Lanier County, GA",Lanier County,GA
226,13177,"Lee County, GA",Lee County,GA
227,13181,"Lincoln County, GA",Lincoln County,GA
228,13183,"Long County, GA",Long County,GA
229,13185,"Lowndes County, GA",Lowndes County,GA
230,13193,"Macon County, GA",Macon County,GA
231,13195,"Madison County, GA",Madison County,GA
232,13199,"Meriwether County, GA",Meriwether County,GA
233,13201,"Miller County, GA",Miller County,GA
234,13207,"Monroe County, GA",Monroe County,GA
235,13213,"Murray County, GA",Murray County,GA
236,13221,"Oglethorpe County, GA",Oglethorpe County,GA
237,13223,"Paulding County, GA",Paulding County,GA
238,13225,"Peach County, GA",Peach County,GA
239,13229,"Pierce County, GA",Pierce County,GA
240,13233,"Polk County, GA",Polk County,GA
241,13239,"Quitman County, GA",Quitman County,GA
242,13243,"Randolph County, GA",Randolph County,GA
243,13247,"Rockdale County, GA",Rockdale County,GA
244,13249,"Schley County, GA",Schley County,GA
245,13251,"Screven County, GA",Screven County,GA
246,13253,"Seminole County, GA",Seminole County,GA
247,13255,"Spalding County, GA",Spalding County,GA
248,13259,"Stewart County, GA",Stewart County,GA
249,13265,"Taliaferro County, GA",Taliaferro County,GA
250,13267,"Tattnall County, GA",Tattnall County,GA
251,13273,"Terrell County, GA",Terrell County,GA
252,13275,"Thomas County, GA",Thomas County,GA
253,13279,"Toombs County, GA",Toombs County,GA
254,13283,"Treutlen County, GA",Treutlen County,GA
255,13287,"Turner County, GA",Turner County,GA
256,13295,"Walker County, GA",Walker County,GA
257,13301,"Warren County, GA",Warren County,GA
258,13303,"Washington County, GA",Washington County,GA
259,13305,"Wayne County, GA",Wayne County,GA
260,13315,"Wilcox County, GA",Wilcox County,GA
261,13319,"Wilkinson County, GA",Wilkinson County,GA
262,13321,"Worth County, GA",Worth County,GA
263,16001,"Ada County, ID",Ada County,ID
264,16007,"Bear Lake County, ID",Bear Lake County,ID
265,16011,"Bingham County, ID",Bingham County,ID
266,16017,"Bonner County, ID",Bonner County,ID
267,16019,"Bonneville County, ID",Bonneville County,ID
268,16023,"Butte County, ID",Butte County,ID
269,16025,"Camas County, ID",Camas County,ID
270,16027,"Canyon County, ID",Canyon County,ID
271,16041,"Franklin County, ID",Franklin County,ID
272,16047,"Gooding County, ID",Gooding County,ID
273,16049,"Idaho County, ID",Idaho County,ID
274,16053,"Jerome County, ID",Jerome County,ID
275,16059,"Lemhi County, ID",Lemhi County,ID
276,16061,"Lewis County, ID",Lewis County,ID
277,16073,"Owyhee County, ID",Owyhee County,ID
278,16083,"Twin Falls County, ID",Twin Falls County,ID
279,16085,"Valley County, ID",Valley County,ID
280,17003,"Alexander County, IL",Alexander County,IL
281,17009,"Brown County, IL",Brown County,IL
282,17015,"Carroll County, IL",Carroll County,IL
283,17019,"Champaign County, IL",Champaign County,IL
284,17025,"Clay County, IL",Clay County,IL
285,17027,"Clinton County, IL",Clinton County,IL
286,17031,"Cook County, IL",Cook County,IL
287,17033,"Crawford County, IL",Crawford County,IL
288,17039,"De Witt County, IL",De Witt County,IL
289,17041,"Douglas County, IL",Douglas County,IL
290,17045,"Edgar County, IL",Edgar County,IL
291,17049,"Effingham County, IL",Effingham County,IL
292,17053,"Ford County, IL",Ford County,IL
293,17055,"Franklin County, IL",Franklin County,IL
294,17061,"Greene County, IL",Greene County,IL
295,17069,"Hardin County, IL",Hardin County,IL
296,17073,"Henry County, IL",Henry County,IL
297,17075,"Iroquois County, IL",Iroquois County,IL
298,17077,"Jackson County, IL",Jackson County,IL
299,17079,"Jasper County, IL",Jasper County,IL
300,17081,"Jefferson County, IL",Jefferson County,IL
301,17087,"Johnson County, IL",Johnson County,IL
302,17091,"Kankakee County, IL",Kankakee County,IL
303,17093,"Kendall County, IL",Kendall County,IL
304,17095,"Knox County, IL",Knox County,IL
305,17101,"Lawrence County, IL",Lawrence County,IL
306,17107,"Logan County, IL",Logan County,IL
307,17113,"McLean County, IL",McLean County,IL
308,17115,"Macon County, IL",Macon County,IL
309,17117,"Macoupin County, IL",Macoupin County,IL
310,17119,"Madison County, IL",Madison County,IL
311,17121,"Marion County, IL",Marion County,IL
312,17123,"Marshall County, IL",Marshall County,IL
313,17125,"Mason County, IL",Mason County,IL
314,17127,"Massac County, IL",Massac County,IL
315,17131,"Mercer County, IL",Mercer County,IL
316,17133,"Monroe County, IL",Monroe County,IL
317,17137,"Morgan County, IL",Morgan County,IL
318,17141,"Ogle County, IL",Ogle County,IL
319,17143,"Peoria County, IL",Peoria County,IL
320,17145,"Perry County, IL",Perry County,IL
321,17147,"Piatt County, IL",Piatt County,IL
322,17151,"Pope County, IL",Pope County,IL
323,17153,"Pulaski County, IL",Pulaski County,IL
324,17155,"Putnam County, IL",Putnam County,IL
325,17157,"Randolph County, IL",Randolph County,IL
326,17159,"Richland County, IL",Richland County,IL
327,17165,"Saline County, IL",Saline County,IL
328,17167,"Sangamon County, IL",Sangamon County,IL
329,17169,"Schuyler County, IL",Schuyler County,IL
330,17171,"Scott County, IL",Scott County,IL
331,17173,"Shelby County, IL",Shelby County,IL
332,17175,"Stark County, IL",Stark County,IL
333,17177,"Stephenson County, IL",Stephenson County,IL
334,17179,"Tazewell County, IL",Tazewell County,IL
335,17181,"Union County, IL",Union County,IL
336,17189,"Washington County, IL",Washington County,IL
337,17195,"Whiteside County, IL",Whiteside County,IL
338,17197,"Will County, IL",Will County,IL
339,17199,"Williamson County, IL",Williamson County,IL
340,17201,"Winnebago County, IL",Winnebago County,IL
341,18001,"Adams County, IN",Adams County,IN
342,18005,"Bartholomew County, IN",Bartholomew County,IN
343,18007,"Benton County, IN",Benton County,IN
344,18011,"Boone County, IN",Boone County,IN
345,18013,"Brown County, IN",Brown County,IN
346,18017,"Cass County, IN",Cass County,IN
347,18021,"Clay County, IN",Clay County,IN
348,18025,"Crawford County, IN",Crawford County,IN
349,18027,"Daviess County, IN",Daviess County,IN
350,18029,"Dearborn County, IN",Dearborn County,IN
351,18031,"Decatur County, IN",Decatur County,IN
352,18033,"DeKalb County, IN",DeKalb County,IN
353,18035,"Delaware County, IN",Delaware County,IN
354,18039,"Elkhart County, IN",Elkhart County,IN
355,18041,"Fayette County, IN",Fayette County,IN
356,18043,"Floyd County, IN",Floyd County,IN
357,18047,"Franklin County, IN",Franklin County,IN
358,18051,"Gibson County, IN",Gibson County,IN
359,18053,"Grant County, IN",Grant County,IN
360,18057,"Hamilton County, IN",Hamilton County,IN
361,18061,"Harrison County, IN",Harrison County,IN
362,18065,"Henry County, IN",Henry County,IN
363,18069,"Huntington County, IN",Huntington County,IN
364,18071,"Jackson County, IN",Jackson County,IN
365,18073,"Jasper County, IN",Jasper County,IN
366,18077,"Jefferson County, IN",Jefferson County,IN
367,18079,"Jennings County, IN",Jennings County,IN
368,18083,"Knox County, IN",Knox County,IN
369,18087,"LaGrange County, IN",LaGrange County,IN
370,18089,"Lake County, IN",Lake County,IN
371,18095,"Madison County, IN",Madison County,IN
372,18099,"Marshall County, IN",Marshall County,IN
373,18105,"Monroe County, IN",Monroe County,IN
374,18109,"Morgan County, IN",Morgan County,IN
375,18121,"Parke County, IN",Parke County,IN
376,18123,"Perry County, IN",Perry County,IN
377,18125,"Pike County, IN",Pike County,IN
378,18127,"Porter County, IN",Porter County,IN
379,18129,"Posey County, IN",Posey County,IN
380,18131,"Pulaski County, IN",Pulaski County,IN
381,18133,"Putnam County, IN",Putnam County,IN
382,18135,"Randolph County, IN",Randolph County,IN
383,18137,"Ripley County, IN",Ripley County,IN
384,18139,"Rush County, IN",Rush County,IN
385,18145,"Shelby County, IN",Shelby County,IN
386,18147,"Spencer County, IN",Spencer County,IN
387,18151,"Steuben County, IN",Steuben County,IN
388,18153,"Sullivan County, IN",Sullivan County,IN
389,18155,"Switzerland County, IN",Switzerland County,IN
390,18161,"Union County, IN",Union County,IN
391,18165,"Vermillion County, IN",Vermillion County,IN
392,18169,"Wabash County, IN",Wabash County,IN
393,18179,"Wells County, IN",Wells County,IN
394,18181,"White County, IN",White County,IN
395,18183,"Whitley County, IN",Whitley County,IN
396,19005,"Allamakee County, IA",Allamakee County,IA
397,19007,"Appanoose County, IA",Appanoose County,IA
398,19009,"Audubon County, IA",Audubon County,IA
399,19021,"Buena Vista County, IA",Buena Vista County,IA
400,19025,"Calhoun County, IA",Calhoun County,IA
401,19031,"Cedar County, IA",Cedar County,IA
402,19033,"Cerro Gordo County, IA",Cerro Gordo County,IA
403,19035,"Cherokee County, IA",Cherokee County,IA
404,19041,"Clay County, IA",Clay County,IA
405,19043,"Clayton County, IA",Clayton County,IA
406,19045,"Clinton County, IA",Clinton County,IA
407,19051,"Davis County, IA",Davis County,IA
408,19053,"Decatur County, IA",Decatur County,IA
409,19067,"Floyd County, IA",Floyd County,IA
410,19071,"Fremont County, IA",Fremont County,IA
411,19073,"Greene County, IA",Greene County,IA
412,19077,"Guthrie County, IA",Guthrie County,IA
413,19079,"Hamilton County, IA",Hamilton County,IA
414,19081,"Hancock County, IA",Hancock County,IA
415,19083,"Hardin County, IA",Hardin County,IA
416,19085,"Harrison County, IA",Harrison County,IA
417,19087,"Henry County, IA",Henry County,IA
418,19091,"Humboldt County, IA",Humboldt County,IA
419,19093,"Ida County, IA",Ida County,IA
420,19097,"Jackson County, IA",Jackson County,IA
421,19103,"Johnson County, IA",Johnson County,IA
422,19105,"Jones County, IA",Jones County,IA
423,19107,"Keokuk County, IA",Keokuk County,IA
424,19113,"Linn County, IA",Linn County,IA
425,19115,"Louisa County, IA",Louisa County,IA
426,19117,"Lucas County, IA",Lucas County,IA
427,19119,"Lyon County, IA",Lyon County,IA
428,19121,"Madison County, IA",Madison County,IA
429,19125,"Marion County, IA",Marion County,IA
430,19129,"Mills County, IA",Mills County,IA
431,19135,"Monroe County, IA",Monroe County,IA
432,19137,"Montgomery County, IA",Montgomery County,IA
433,19139,"Muscatine County, IA",Muscatine County,IA
434,19145,"Page County, IA",Page County,IA
435,19147,"Palo Alto County, IA",Palo Alto County,IA
436,19149,"Plymouth County, IA",Plymouth County,IA
437,19157,"Poweshiek County, IA",Poweshiek County,IA
438,19159,"Ringgold County, IA",Ringgold County,IA
439,19161,"Sac County, IA",Sac County,IA
440,19167,"Sioux County, IA",Sioux County,IA
441,19171,"Tama County, IA",Tama County,IA
442,19173,"Taylor County, IA",Taylor County,IA
443,19177,"Van Buren County, IA",Van Buren County,IA
444,19179,"Wapello County, IA",Wapello County,IA
445,19183,"Washington County, IA",Washington County,IA
446,19185,"Wayne County, IA",Wayne County,IA
447,19187,"Webster County, IA",Webster County,IA
448,19189,"Winnebago County, IA",Winnebago County,IA
449,19191,"Winneshiek County, IA",Winneshiek County,IA
450,20003,"Anderson County, KS",Anderson County,KS
451,20007,"Barber County, KS",Barber County,KS
452,20009,"Barton County, KS",Barton County,KS
453,20015,"Butler County, KS",Butler County,KS
454,20017,"Chase County, KS",Chase County,KS
455,20025,"Clark County, KS",Clark County,KS
456,20027,"Clay County, KS",Clay County,KS
457,20031,"Coffey County, KS",Coffey County,KS
458,20037,"Crawford County, KS",Crawford County,KS
459,20039,"Decatur County, KS",Decatur County,KS
460,20041,"Dickinson County, KS",Dickinson County,KS
461,20051,"Ellis County, KS",Ellis County,KS
462,20053,"Ellsworth County, KS",Ellsworth County,KS
463,20055,"Finney County, KS",Finney County,KS
464,20059,"Franklin County, KS",Franklin County,KS
465,20065,"Graham County, KS",Graham County,KS
466,20067,"Grant County, KS",Grant County,KS
467,20073,"Greenwood County, KS",Greenwood County,KS
468,20077,"Harper County, KS",Harper County,KS
469,20079,"Harvey County, KS",Harvey County,KS
470,20081,"Haskell County, KS",Haskell County,KS
471,20083,"Hodgeman County, KS",Hodgeman County,KS
472,20085,"Jackson County, KS",Jackson County,KS
473,20087,"Jefferson County, KS",Jefferson County,KS
474,20089,"Jewell County, KS",Jewell County,KS
475,20093,"Kearny County, KS",Kearny County,KS
476,20097,"Kiowa County, KS",Kiowa County,KS
477,20101,"Lane County, KS",Lane County,KS
478,20103,"Leavenworth County, KS",Leavenworth County,KS
479,20111,"Lyon County, KS",Lyon County,KS
480,20115,"Marion County, KS",Marion County,KS
481,20117,"Marshall County, KS",Marshall County,KS
482,20119,"Meade County, KS",Meade County,KS
483,20123,"Mitchell County, KS",Mitchell County,KS
484,20127,"Morris County, KS",Morris County,KS
485,20129,"Morton County, KS",Morton County,KS
486,20145,"Pawnee County, KS",Pawnee County,KS
487,20147,"Phillips County, KS",Phillips County,KS
488,20149,"Pottawatomie County, KS",Pottawatomie County,KS
489,20151,"Pratt County, KS",Pratt County,KS
490,20153,"Rawlins County, KS",Rawlins County,KS
491,20155,"Reno County, KS",Reno County,KS
492,20157,"Republic County, KS",Republic County,KS
493,20165,"Rush County, KS",Rush County,KS
494,20167,"Russell County, KS",Russell County,KS
495,20169,"Saline County, KS",Saline County,KS
496,20173,"Sedgwick County, KS",Sedgwick County,KS
497,20175,"Seward County, KS",Seward County,KS
498,20179,"Sheridan County, KS",Sheridan County,KS
499,20191,"Sumner County, KS",Sumner County,KS
500,20193,"Thomas County, KS",Thomas County,KS
501,20197,"Wabaunsee County, KS",Wabaunsee County,KS
502,20199,"Wallace County, KS",Wallace County,KS
503,20201,"Washington County, KS",Washington County,KS
504,20207,"Woodson County, KS",Woodson County,KS
505,21001,"Adair County, KY",Adair County,KY
506,21003,"Allen County, KY",Allen County,KY
507,21005,"Anderson County, KY",Anderson County,KY
508,21017,"Bourbon County, KY",Bourbon County,KY
509,21019,"Boyd County, KY",Boyd County,KY
510,21023,"Bracken County, KY",Bracken County,KY
511,21025,"Breathitt County, KY",Breathitt County,KY
512,21029,"Bullitt County, KY",Bullitt County,KY
513,21035,"Calloway County, KY",Calloway County,KY
514,21037,"Campbell County, KY",Campbell County,KY
515,21041,"Carroll County, KY",Carroll County,KY
516,21043,"Carter County, KY",Carter County,KY
517,21047,"Christian County, KY",Christian County,KY
518,21049,"Clark County, KY",Clark County,KY
519,21051,"Clay County, KY",Clay County,KY
520,21057,"Cumberland County, KY",Cumberland County,KY
521,21059,"Daviess County, KY",Daviess County,KY
522,21061,"Edmonson County, KY",Edmonson County,KY
523,21065,"Estill County, KY",Estill County,KY
524,21067,"Fayette County, KY",Fayette County,KY
525,21073,"Franklin County, KY",Franklin County,KY
526,21081,"Grant County, KY",Grant County,KY
527,21083,"Graves County, KY",Graves County,KY
528,21085,"Grayson County, KY",Grayson County,KY
529,21087,"Green County, KY",Green County,KY
530,21089,"Greenup County, KY",Greenup County,KY
531,21093,"Hardin County, KY",Hardin County,KY
532,21099,"Hart County, KY",Hart County,KY
533,21105,"Hickman County, KY",Hickman County,KY
534,21109,"Jackson County, KY",Jackson County,KY
535,21111,"Jefferson County, KY",Jefferson County,KY
536,21113,"Jessamine County, KY",Jessamine County,KY
537,21117,"Kenton County, KY",Kenton County,KY
538,21119,"Knott County, KY",Knott County,KY
539,21121,"Knox County, KY",Knox County,KY
540,21125,"Laurel County, KY",Laurel County,KY
541,21131,"Leslie County, KY",Leslie County,KY
542,21133,"Letcher County, KY",Letcher County,KY
543,21141,"Logan County, KY",Logan County,KY
544,21143,"Lyon County, KY",Lyon County,KY
545,21151,"Madison County, KY",Madison County,KY
546,21159,"Martin County, KY",Martin County,KY
547,21161,"Mason County, KY",Mason County,KY
548,21167,"Mercer County, KY",Mercer County,KY
549,21169,"Metcalfe County, KY",Metcalfe County,KY
550,21171,"Monroe County, KY",Monroe County,KY
551,21175,"Morgan County, KY",Morgan County,KY
552,21177,"Muhlenberg County, KY",Muhlenberg County,KY
553,21179,"Nelson County, KY",Nelson County,KY
554,21181,"Nicholas County, KY",Nicholas County,KY
555,21183,"Ohio County, KY",Ohio County,KY
556,21185,"Oldham County, KY",Oldham County,KY
557,21187,"Owen County, KY",Owen County,KY
558,21189,"Owsley County, KY",Owsley County,KY
559,21193,"Perry County, KY",Perry County,KY
560,21195,"Pike County, KY",Pike County,KY
561,21197,"Powell County, KY",Powell County,KY
562,21199,"Pulaski County, KY",Pulaski County,KY
563,21203,"Rockcastle County, KY",Rockcastle County,KY
564,21205,"Rowan County, KY",Rowan County,KY
565,21211,"Shelby County, KY",Shelby County,KY
566,21217,"Taylor County, KY",Taylor County,KY
567,21221,"Trigg County, KY",Trigg County,KY
568,21223,"Trimble County, KY",Trimble County,KY
569,21225,"Union County, KY",Union County,KY
570,21227,"Warren County, KY",Warren County,KY
571,21231,"Wayne County, KY",Wayne County,KY
572,21237,"Wolfe County, KY",Wolfe County,KY
573,22001,"Acadia Parish, LA",Acadia Parish,LA
574,22011,"Beauregard Parish, LA",Beauregard Parish,LA
575,22025,"Catahoula Parish, LA",Catahoula Parish,LA
576,22027,"Claiborne Parish, LA",Claiborne Parish,LA
